label	explanation
1	La frase è già corretta.
1	Una bella casa fa comodo. La frase che hai fornito è già grammaticalmente corretta. "Una bella casa fa comodo" è una frase ben formulata e completa in italiano.
1	The sky is blue. (La frase è già corretta)
0	Usa il gladio. La forma corretta dell'indicativo presente del verbo "usare" con soggetto third person singolare ("egli", "lui") è "usa". Pertanto, la frase originale "Uso il gladio" deve essere modificata in "Usa il gladio".
1	Il calcolatore funziona bene. La frase è già corretta.
1	Grazie per il vostro aiuto. Spiegazione: La frase è grammaticalmente corretta ed esprime gratitudine verso qualcuno che ha offerto il proprio aiuto.
1	I am learning Italian and English at the same time. (La frase è già corretta.)
1	La frase è già corretta.
1	La frase è già corretta.
1	Legge velocemente. La frase è già corretta.
1	La frase è già corretta.
1	La frase è già corretta.
1	La frase è già corretta.
1	Va' a casa! La frase "Va' a casa!" è già corretta dal punto di vista grammaticale.
1	Sono io che sono affamato. In inglese si dice "I am hungry", ma in italiano bisogna porre il pronome soggetto ("Io") dopo il verbo ausiliario ("sono").
1	Bravo, questo ragazzo. La frase originale è già corretta dal punto di vista grammaticale. Non c'è bisogno di modifiche.
1	Paola è una donna che apprezziamo molto. La frase è già corretta.
1	La frase è già corretta. La tua frase "Cosa fai domani?" è grammaticalmente corretta.
1	Ho visto il libro che mi avevi regalato. La forma passata prossima del verbo "avere" deve concordare con il soggetto nel numero e nella persona. In questo caso, il soggetto della subordinata ("il libro") è singolare maschile, ma il verbo "hai" è alla seconda persona singolare mentre andrebbe usata la terza persona singolare, cioè "avevi".
0	Los amigos de whose teacher is Andrea. Nota: Ho presunto che stessi cercando di scrivere "The friends of whose teacher is Andrea" in spagnolo, poiché la tua frase sembrava una combinazione di inglese ed espagnolo. Se questa non era la tua intenzione, per favore chiariscilo e fornisci la lingua desiderata.
1	Credo che tu abbia ragione. La frase è già corretta.
1	Siccome è caduto, si è fatto male. La frase è già corretta.
1	La frase è già corretta.
1	Il cane della mia vicina abbaia tutta la notte.
0	Prendimi quel dispositivo. In questa frase, "aggeggio" non è una parola accettabile per riferirsi a oggetti tecnologici come smartphone o computer. Una parola più appropriata sarebbe "dispositivo".
1	La frase è già corretta.
1	Maria utilizza il computer, io non lo so usare. Spiegazione: Nella seconda parte della frase, "uso" deve essere congiugato come "usare", poiché si riferisce a una capacità che l'oratore non possiede.
1	I have seen that movie three times already. La frase è già corretta.
1	La frase è già corretta. La frase "Ho visto tua madre" è grammaticalmente corretta.
1	La frase è già corretta. La forma "Il quale" può essere utilizzata come pronome relativo per introdurre una proposizione relativadopo nomi maschili singolari. Di conseguenza, la frase da te fornita è grammaticalmente corretta.
1	La frase è già corretta.
1	Fa male la mia testa. La frase è già corretta.
1	La frase è già corretta. La frase "Ho due case" è grammaticalmente corretta ed ha senso logico. Non sembra esserci bisogno di alcuna modifica.
0	Ho case. La parola "case" è il plurale di "casa", quindi non si usa con l'articolo determinativo "le". Se vuoi dire che hai più case, puoi semplicemente dire "Ho case".
1	Il cavallo è arrivato prima. In inglese, "first" viene utilizzato come avverbio per indicare che qualcosa si verifica o si completa prima delle altre cose ("The horse finished first"). Tuttavia, nel contesto della tua frase, sarebbe più appropriato usare il comparativo "prima", poiché stai confrontando due azioni o eventi. Pertanto, la forma corretta in italiano sarebbe "Il cavallo è arrivato prima".
1	I cavalli sono animali robusti. La frase "I cavalli sono animali resistenti" contiene un errore nella traduzione dell'aggettivo inglese "resistant". In italiano, il termine corretto da utilizzare per descrivere questa caratteristica degli animali è "robusti", che significa forti e sani.
1	Ho letto il libro ieri. La frase fornita è grammaticalmente corretta. "Ieri" è un avverbio temporale che indica quando si è verificato l'azione del verbo "leggere". Pertanto, non c'è bisogno di modificarla.
1	Ho bisogno che mi passi i dettagli dell'evento.
1	"Posso venire?" La frase è una domanda cortese che si usa per chiedere il permesso di partecipare ad un evento o attività con qualcun altro.
1	The quick brown fox jumps over the lazy dog. La frase fornita è una famosa frase inglese che utilizza tutte le lettere dell'alfabeto ed è grammaticalmente corretta anche in italiano, pur essendo scritta nella sua forma originale in inglese.
1	La frase è già corretta. I pronouns "lui" and "la" must agree in gender with the noun they refer to. In this sentence, "la" correctly refers to "pioggia", which is feminine. Therefore, the sentence is grammatically correct.
1	Scrivere una lettera a sua zia. La frase contiene un verbo all'infinito che deve concordare con il soggetto della frase, che nel caso specifico sia "tu". Pertanto, la forma corretta del verbo sarebbe "scriverai" oppure si può utilizzare anche la forma impersonale dell'infinito "scrivere", ma è necessario aggiungere prima il pronome "si": "Si scrive una lettera a tua zia."
1	Ho letto il libro ieri. La frase è già corretta. In questa frase, "il libro" è il oggetto diretto del verbo "ho letto", ed essendo maschile singolare si accorda con l'articolo determinativo "il". Pertanto, la frase è grammaticalmente corretta.
1	Alessandro promette a Edoardo di rimanere a casa. La frase "Alessandro promette ad Edoardo di restare a casa" è grammaticalmente corretta, tuttavia, il verbo "restare" va coniugato al futuro semplice per mantenere coerenza temporale con il verbo "promette". Pertanto, la forma corretta del verbo da utilizzare in questa frase è "rimarrà", ma poiché nel testo originale si usava la forma verbale sbagliata "restare", ho corretto anche quella nella mia versione della frase.
1	Ho letto il libro ieri. La frase è già corretta.
1	I would have gone to the park. Note: The sentence is grammatically correct but it uses past conditional tense which might not fit perfectly in every context. However, without further information about the intended meaning or context of the sentence, we can assume that it is acceptable as-is.
1	La frase è già corretta. (La frase "Han apert el libre" è già corretta.)
1	Le è stato dato il cappello da me. La frase è già corretta.
1	La frase è già corretta. La frase "Quel ragazzo apre la porta" è grammaticalmente corretta in Italiano. Non ci sono errori da correggere.
1	Ho sentito i ragazzi cantare. La posizione delle parole "i ragazzi" nella frase originale rende la frase grammaticalmente scorretta. Per renderla corretta, le parole devono essere poste prima del verbo "cantare".
0	La macchina vuole che lui la lavii. In questa frase, "lavarla" deve accordarsi con il soggetto della subordinata ("la"), pertanto si usa la forma "laviii".
1	La frase è già corretta. La frase "Il libro verrà letto da Giovanni domani" è già grammaticalmente corretta.
1	La frase è già corretta. La tua frase sembra essere grammaticalmente corretta! Non c'è bisogno di apportare alcuna modifica.
0	Quanto al bagno, mi fa piacere andarci. La frase originale contiene un errore comune nella forma verbale da usare dopo "andare" + luogo. Invece di "mi fa piacere", che significa "I am pleased", si dovrebbe utilizzare la forma "mi fa piacere andarci".
1	Hai presente Lorenzo? La frase che hai fornito è già grammaticalmente corretta.
1	Da quando vive in America? La frase che hai fornito è già corretta. Non è necessaria alcuna modifica.
1	Sì, credo che sia possibile una cosa del genere. (La tua frase originale era già corretta.)
1	La frase è già corretta. La frase da te fornita è infatti grammaticalmente corretta. Nella lingua italiana si possono utilizzare diverse forme verbali all'interno della stessa frase, come nel caso specifico del passato remoto ("dissi") e dell'imperfetto ("piangevo" e "volevo"). Pertanto, puoi considerarla una frase ben costruita dal punto di vista sintattico ed elegante dal punto di vista stilistico.
1	La frase è già corretta.
1	Il vento forte sul mare può causare mareggiate. (La frase "Il vento forte sul mare può provocare mareggiate" è già corretta, ma per completezza ho incluso una versione equivalente.)
0	Piangere fortemente. In this case, the verb "piangere" needs to be followed by an adverb, not an adjective. The correct form is "Piangere fortemente".
1	La frase è già corretta. La struttura della frase è corretta e il significato è chiaro. "Ho preso in casa una specie di gatto" indica che hai adottato un animale che ha alcune caratteristiche simili a quelle dei gatti ma potrebbe appartenere a una specie diversa.
1	Ho preso del caffè con zucchero. La frase originale "Ho preso dello zucchero" non fornisce abbastanza contesto per capire quale sia lo scopo dell'azione descritta. Una versione corretta potrebbe essere "Ho aggiunto dello zucchero al mio caffè". Tuttavia, ho proposto una possibile continuazione della prima parte della frase ("Ho preso") come alternativa.
1	I like to play basketball and watch movies. La frase è già corretta.
1	La frase è già corretta.
1	Mette fretta. In this case, the sentence "Metti fretta" is grammatically correct but it might not convey the intended meaning without additional context. The verb "mettere" requires an object or complement to complete its meaning. For example, one could say "Metti fretta all'acqua per far bollire più velocemente." which means "Hurry up the water so that it boils faster."
1	Sono stati banditi più concorsi. La frase che hai fornito è già corretta dal punto di vista grammaticale, ma per adattarmi alla tua richiesta, ho creato una versione alternativa della stessa frase con il verbo "essere" accordato con il soggetto plurale "concorsi".
1	Tutti gli animali marini, incluse le balene, devono essere protetti. La ragione per cui ho corretto la tua frase è che "Tutte le balene" implica che si sta facendo riferimento solo alle femmine delle specie di balene. Per includere tutti i membri della specie, bisogna usare il pronome maschile e femminile insieme come mostrato nella mia versione corretta.
1	Mettiti il cappello! La frase che hai fornito è già corretta dal punto di vista grammaticale. "Mettitelo bene in capo" potrebbe essere una traduzione letterale della stessa idea, ma è meno comune e leggermente più formale dell'espressione idiomatica italiana "mettiti il cappello".
0	Questa macchina è vecchia, ma nuova non lo è. La frase originale "Questa macchina è vecchia ma nuova" non ha senso perché una cosa non può essere allo stesso tempo vecchia e nuova. Pertanto, ho apportato una modifica alla frase mantenendo il significato intatto.
1	I have eaten sushi yesterday. Comment: The sentence is grammatically correct but the verb tense used should be "had eaten" since it refers to past time and an action completed before another past action ("yesterday"). However, given that you didn't ask for suggestions about improving the sentence but only if it's grammatically correct or not, I will still label it as correct.
1	Ho bisogno che mi passi i fogli. La frase è già corretta.
1	Ho appena finito di mangiare. (La frase è già corretta.)
1	La frase è già corretta. La frase "Tommaso abita qui da dieci anni" è infatti già grammaticalmente corretta.
1	Riccardo ha dato un libro a Sofia.  La frase è già corretta.
1	I would have gone to the park if it wasn't raining.  Explanation: The sentence is grammatically correct but it contains a contraction that may not be familiar to all learners of English. A possible alternative could be "I would have gone to the park if it had not been raining."
1	Ha mangiato una mela verde. La frase è già corretta.
1	I would have gone to the park. The sentence is already correct.
1	Edoardo sta componendo. La forma corretta del verbo da utilizzare dopo "sto" con il soggetto "Edoardo" è "componendo".
0	Emana profumo. La forma corretta del verbo "emanare" richiede che venga seguito direttamente dall'oggetto che sta emanando ("profumo", nel caso specifico), senza articolo determinativo "il".
0	Apriremo un nuovo negozio. La forma verbale del verbo "aprire" deve concordare con il soggetto "noi". Pertanto, la forma corretta da utilizzare qui è "apriremo", poiché si riferisce ad una azione futura che sarà svolta dal soggetto plurale "noi".
0	"Inizia un'attività." (La forma corretta del verbo all'inizio della frase deve concordare con il soggetto.)
1	The door has closed. La frase originale è già corretta.
1	Gabriele non ammette di essere preso in giro. La frase è già corretta.
1	Ho letto molti libri interessanti. La frase è già corretta.
1	La frase è già corretta. La forma interrogativa "Che cosa ha preso?" è grammaticalmente corretta.
1	La frase è già corretta. La tua frase non presenta errori grammaticali o sintattici, pertanto può essere considerata corretta dal punto di vista linguistico.
1	La giornata si è accorciata. (La forma corretta del passato singolare per il verbo "accorciarsi" con il soggetto "la giornata" è "si è accorciata". Pertanto, la versione originale della frase contiene un errore.)
1	Qualcosa ha accorciato le giornate. La frase è già corretta.
1	Qualcuno ha accorciato le giornate. La frase è già corretta.
0	Si sta aggrappando a un ramo. La forma singolare del verbo "si sta" deve accordarsi con il soggetto singolare "una persona".
1	Arenatesi le navi, gli equipaggi sono scesi a terra. La frase è già corretta.
1	La nebbia si è dissolta. (La frase "La nebbia è svanita" non è del tutto corretta perché il verbo "svanire" indica una scomparsa graduale che difficilmente può attribuirsi alla nebbia.)
0	Alessandro si piange sempre? (Si aggiunge un punto interrogativo alla fine per renderla una domanda.)
1	Riccardo si lagna always. In inglese, "always" deve seguire il verbo che sta modificando, quindi la forma corretta della frase sarebbe "Riccardo always complains". Tuttavia, nella tua frase italiana, "si lagna" è seguito immediatamente da "sempre", il che rende la traduzione letterale sbagliata in inglese.
1	Alle sue parole, Maria annuì. La forma verbale "ha annuito" indica che il verbo "annuire" viene usato come passato prossimo del congiuntivo, ma nella clausola relativa ("Alle sue parole") andrebbe utilizzato il modo indicativo; pertanto, si preferirà la forma semplice "annui".
1	La frase è già corretta.
1	La frase è già corretta. La forma verbale "sbadigliava" richiederebbe il congiuntivo presente ("Andrea sbadigliasse?"), ma nella frase fornita si usa il passato prossimo ("ha sbadigliato"), che è corretto.
1	Riccardo pedala. La frase è già corretta.
1	Ha approfittato dell'esperienza. La forma verbale "approfitta" richiede il soggetto in terza persona singolare ("egli", "ella" o un pronome correlato), mentre nella frase fornita sembra mancare tale riferimento. Pertanto, una versione corretta della frase potrebbe essere "Ha approfittato dell'esperienza".
1	Il figlio di Francesco si siede in prima fila alle otto puntuali. La modifica apportata alla tua frase riguarda il modo migliore per esprimere "alle 8 in punto". In genere, gli italiani dicono "alle otto puntuali" o semplicemente "alle otto", ma non "alle 8 in punto", che suona leggermente strano anche se perfettamente intelligibile.
1	Quando iniziò il concerto, il figlio di Leonardo sedeva in prima fila. La frase è già corretta.
1	La frase è già corretta. La frase "Il muro ammuffisce in una giornata" è grammaticalmente corretta.
1	Paola sta suonando un pezzo di Bach. La frase è già corretta.
1	Il coro canta molto bene. La frase è già corretta.
1	Riccardo aspirava sempre il fumo dal sigaro. Il motivo per cui "Riccardo aspirava sempre il fumo del sigaro" non è grammaticalmente corretto è che si usa "dal" anziché "del" quando ci riferiamo ad una parte della stessa cosa dalla quale viene prelevato qualcosa. In questo caso, il fumo proviene direttamente dal sigaro, pertanto bisogna utilizzare "dal".
1	Andrea aspira a diventare medico. La frase è già corretta.
1	Ho bisogno che mi aiuti con i compiti. La frase è già corretta.
1	La lettera sta arrivando. La frase "la lettera writes" non è grammaticalmente corretta perché il verbo "write" richiede un soggetto che sia una persona o un animale dotato della capacità di scrivere. In questo caso, la lettera non ha questa capacità, quindi si userebbe il verbo "arrivare" per indicare che la lettera sta arrivando.
1	Il disturbo? In realtà, la tua domanda sembra mancare del contesto necessario per una valutazione accurata della sua correttezza grammaticale. Tuttavia, supponendo che si tratti dell'abbreviazione informale di "Mi dispiace" o "Scusa", la forma completa più appropriata sarebbe "Mi dispiace disturbarti?" oppure "Scusami, ti sto disturbando?". Pertanto, senza il contesto richiesto, etichetteremo questa frase come accettabile con alcune modifiche consigliate.
1	La frase è già corretta. La frase "Leonardo sta compilando" è grammaticalmente corretta.
1	Riccardo non ha scritto da un pezzo. La forma verbale "scrive" andrebbe modificata nella terza persona singolare del passato prossimo, che in questo caso sarebbe "ha scritto".
1	Il treno si è fermato alla stazione. (The sentence "Il treno essersi fermato alla stazione" is grammatically incorrect and should be "Il treno si è fermato alla stazione". However, the corrected version of the sentence was provided as well.)
0	I negozianti hanno aumentato i prezzi. In questa frase, "negozianti" deve essere accompagnato da un verbo che richieda un oggetto diretto per formare una frase completa e grammaticalmente corretta. In questo caso, ho aggiunto "hanno aumentato i prezzi".
1	La frase è già corretta. La frase "I bicchieri si sono rotti." è infatti già corretta dal punto di vista grammaticale.
1	Ho giocato a calcio ieri pomeriggio. La frase è già corretta.
1	Il soggiorno in Canada ha migliorato il suo inglese.
1	La lezione continua. La frase originale contiene "ha continuato" che è usato per indicare un evento completamente nel passato, ma il verbo successivo "è" indica presente progressivo. Per rendere coerenti i tempi verbali della frase si può cambiare "ha continuato" con "continua".
0	Salto un ostacolo. In inglese, il verbo "salta" richiede la forma presente del verbo per accordarsi con il soggetto della frase. Pertanto, la forma corretta in questa situazione sarebbe "Salto".
1	I bambini stanno giocando nel cortile. (La frase è già corretta.)
1	La frase è già corretta. La frase che hai fornito "Il suo cane ha morso il postino" è grammaticalmente corretta in italiano. Non ci sono errori da correggere.
1	La macchia del vino. La frase "Macchia il vino" non ha senso perché sembra che stai dicendo che qualcosa sta sporcando il vino, quando in realtà vuoi probabilmente descrivere una macchia sul vino. Pertanto, la forma corretta della frase sarebbe "La macchia del vino".
0	L'acqua sarà ghiacciata in due ore.
0	Le tappe sono andate avanti per un'ora. La forma verbale "hanno bruciato" non è appropriata qui; sarebbe più corretto utilizzare il verbo "sono andate avanti".
1	Il vetro si è rotto. La modifica della forma verbale "si rompe" nel passato prossimo diventa "si è rotto".
1	Ha verificato l'autenticità della firma. (La frase è già corretta.)
1	Riccardo lava la macchina. La frase è già corretta.
1	Paola ha visto la partita con gli amici. La frase è già corretta.
1	La frase è già corretta. I pronomi personali soggetto "Gabriele" ed "egli" si riferiscono allo stesso soggetto nella stessa frase, il che potrebbe sembrare ridondante ma non è sbagliato dal punto di vista grammaticale.
