label	explanation
1	La frase è grammaticalmente corretta. Il verbo 'si è guardato' è nella forma singolare, che è corretta in questo caso, visto che Andrea è un nome singolare.
1	La frase è grammaticalmente corretta. Si tratta della forma corretta del verbo 'sembrare' con un sostantio al singolare (il padre).
0	La frase contiene due errori grammaticali. Innanzitutto, "creda" dovrebbe essere "creda", visto che "Edoardo" è un singulario. Inoltre, "volesse" dovrebbe essere "volesse", in quanto "Maria" è un singulario.
1	La frase è grammaticalmente corretta. La forma del verbo "vertire" è corretta in base al numero del soggetto "Emma".
0	La frase non è corretta perché mancano la forma singolare del verbo "mangiare". Dovrebbe essere "Il coniglio mangia".
1	La frase è grammaticalmente corretta. La struttura della frase è corretta e il vocabolario usato è adatto.
0	La frase contiene un uso errato del personale. In italiano, la prima persona plurale 'siamo' si usa quando due o più soggetti agiscono in modo coordinato. In questo caso, solo tu sei il soggetto della frase, quindi deve essere usato il singolare 'sei'.
1	La frase è grammaticalmente corretta. Si tratta di una frase semplice che segue le regole grammaticali corrette.
0	La frase contiene un verbale singolare (uccise) e un soggetto plurale (Leonardo). In questo caso, la frase dovrebbe utilizzare la forma singolare del verbale 'uccidere', ossia "uccise".
0	La frase contiene un verbale plurale ("detti") e un soggetto singolare ("Andrea"). Il verbo dovrebbe essere al singolare per concordare con il soggetto.
1	La frase è grammaticalmente corretta. La forma del verbo 'ha' è corretta in base al numero del soggetto 'Gabriele'.
1	La frase è grammaticalmente corretta. La struttura della frase è corretta e il modo in cui sono stati utilizzati i tempi verbali è appropriato.
1	La frase è grammaticalmente corretta. Si tratta di una domanda con forma passiva e il verbo "essere" è al singolare perché si riferisce a Tommaso (un solo individuo).
0	La frase contiene un errore di numero. Si dovrebbe utilizzare la forma singolare del verbo 'crede' perché Alessandro è un singulario.
1	La frase è grammaticalmente corretta. La frase impiega la forma plurale "credono" perché si riferisce a "questi paesi".
1	La frase è grammaticalmente corretta. Si tratta di una frase passiva con un verbo ausiliario "scriveva" e un verbo principale "ha finito".
0	La frase non è corretta perché contiene un uso errato della forma verbale. In questo caso, dovrebbe essere usato il verbo "scrise" al singolare, poiché "Edoardo" è un nome singolare.
1	La frase è grammaticalmente corretta. Si tratta della forma singolare corretta del verbo "essere" con il soggetto "Gabriele".
1	La frase è grammaticalmente corretta. Si usa la forma singolare "è" come verbo ausiliario per indicare il presente semplice del verbo "essere".
1	La frase è grammaticalmente corretta. La forma singolare del verbo "ha" è appropriata perché si riferisce a "qualche studente".
1	La frase è grammaticalmente corretta. Si usa la forma plurale "non hanno superato" perché si parla di più studenti (plurale).
1	La frase è grammaticalmente corretta. La forma del verbo 'promessi' è corretta in questo caso.
1	La frase è grammaticalmente corretta. La forma del verbo "declarare" è regolarmente utilizzata con il soggetto "la corte".
1	La frase è grammaticalmente corretta. La forma singolare del verbo "essere" è "è" e non "sono".
1	La frase è grammaticalmente corretta. La forma singolare "ha preso" è corretta in questo caso.
1	La frase è grammaticalmente corretta. La forma plurale "Ha detto" è corretta in questo caso, poiché si riferisce a un'azione compiuta da un'unica persona (la marchesa).
1	La frase è grammaticalmente corretta. La frase usa la forma singolare "fa" del verbo "fare" che è corretta in questo caso.
1	La frase è grammaticalmente corretta. La forma singolare del verbo "prendere" è "prende".
1	"Uso il gladio" è grammaticalmente corretto. Si tratta della forma singolare della frase.
1	La frase è grammaticalmente corretta. L'uso della forma singolare "è" è corretto in questo caso.
1	La frase è grammaticalmente corretta.
1	La frase è grammaticalmente corretta. La forma plurale "sono" è corretta in questo caso.
1	La frase è grammaticalmente corretta. La forma plurale del verbo 'mi piace' è corretta in questo caso.
1	La frase è grammaticalmente corretta. La forma plurale del verbo "dire" è corretta in questo caso.
1	La frase è grammaticalmente corretta.
1	La frase è grammaticalmente corretta. La forma singolare del verbo "andare" è "andò", quindi la frase è forma corretta.
1	La frase è grammaticalmente corretta. La forma della frase è corretta per un soggetto singolare ("io").
1	La frase è grammaticalmente corretta. La frase utilizza la forma singolare "non è vero" e la frase è strutturata correttamente.
1	La frase è grammaticalmente corretta. La forma verbale "Va'" è la forma singolare della prima persona del comando, che si adatta al soggetto "Va'".
1	La frase è grammaticalmente corretta. La forma singolare "io sono" è la forma corretta del verbo "essere" per chi è singolo.
1	La frase è grammaticalmente corretta. La struttura della frase è appropriata e il linguaggio utilizzato è appropriato per la situazione.
0	La frase non è corretta perché usa la forma plurale 'apprezziamo' invece della forma singolare 'apprezza'.
1	La frase è grammaticalmente corretta. La forma plurale del verbo 'fare' è 'fa'.
1	La frase è grammaticalmente corretta. La forma del verbo "ho visto" è corretta in base al numero del soggetto "il libro".
0	La frase non è corretta perché richiede la forma singolare del verbo "essere" (è) invece della forma plurale (sono).
1	La frase è grammaticalmente corretta. La forma plurale "sono" è corretta in questo caso.
1	La frase è grammaticalmente corretta. La forma plurale del verbo "cadere" è "cadono", ma in questo caso si tratta di un evento singolo, quindi si usa la forma singolare "cade".
0	La frase non è corretta perché si utilizza la forma plurale 'hanno' al posto della forma singolare 'ha'.
1	La frase è grammaticalmente corretta. Si usa la forma plurale "prendono" perché il soggetto è plurale ("ognuno").
1	La frase è grammaticalmente corretta. L'aggeggio "prendimi" è singolare e si accorda con il resto della frase.
1	La frase è grammaticalmente corretta. Si tratta di due frasi semplici unificate dalla congiunzione "ma". La forma singolare del verbo "ha" è corretta perché si riferisce al bambino unico.
1	La frase è grammaticalmente corretta. Si usa la forma singolare "usa" del verbo "usare" perché Maria è un nome singolare, e la forma "io non lo so fare" è corretta per esprimere la negazione della conoscenza.
1	La frase è grammaticalmente corretta. La forma singolare "ha visto" è la forma corretta per un soggetto singolare come "una casa".
1	La frase è grammaticalmente corretta. Si tratta di una frase semplice con un verbo (ho visto) e un soggetto (tua madre).
1	La frase è grammaticalmente corretta. Si tratta di una frase passiva con un verbo nella forma singolare.
1	La frase è grammaticalmente corretta. La forma della verbale è corretta e il tutto è espresso in modo chiaro e conciso.
1	La frase è grammaticalmente corretta. La struttura della frase è corretta e la verbosizzazione è appropriata.
1	La frase è grammaticalmente corretta. Si tratta di una frase semplice che descrive la possesso di due case.
0	La frase contiene una forma plurale (case) del verbo 'ha' quando dovrebbe essere utilizzata la forma singolare (ha).
0	La frase contiene un Cuenca diseguale. La frase dovrebbe essere "Il cavallo è arrivato primo" o "I cavalli sono arrivati primi".
1	La frase è grammaticalmente corretta. I cavalli sono un plurale e il verbo "sono" è la forma plurale del verbo "essere".
1	La frase è grammaticalmente corretta. La forma plurale del verbo "essere" è "sono", ma in questo caso si tratta di un singolare, quindi la forma corretta del verbo è "è".
1	La frase è grammaticalmente corretta. La forma plurale "sono" è corretta in questo contesto.
1	La frase è grammaticalmente corretta. La forma plurale "possono" è corretta in questo contesto.
1	La frase è grammaticalmente corretta. La forma del verbo 'piove' è corretta per la frase.
1	La frase è grammaticalmente corretta. Si usa la forma singolare 'è' del verbo 'essere' perché il soggetto è singolare.
1	La frase è grammaticalmente corretta. La struttura della frase è corretta e la scelta dei verbi e dei tempi è appropriata.
1	La frase è grammaticalmente corretta. La forma singolare 'vide' è corretta per il soggetto 'egli'.
1	La frase è grammaticalmente corretta. La forma plurale del verbo 'promittere' è corretta in questo caso.
1	La frase è grammaticalmente corretta. La scelta della forma singolare "ha" è corretta in questo caso.
1	La frase è grammaticalmente corretta. La forma singolare del verbo 'riparare' è "ha riparato", quindi si usa "ha" come pronome personale singolare.
1	La frase è grammaticalmente corretta. Si tratta della forma plurale corretta del verbo "aperti" e del soggetto "hanno".
1	La frase è grammaticalmente corretta. Si tratta della forma singolare della pronominio 'lei' (Le) e della forma passiva del verbo 'essere dato'.
1	La frase è grammaticalmente corretta. Si usa la forma singolare "quel ragazzo" perché si riferisce a un solo ragazzo.
1	La frase è grammaticalmente corretta. Il verbo "cantare" è al plurale e concorda con il soggetto "ragazzi".
0	La frase contiene un errore grammatical. Si deve utilizzare la forma singolare 'wanted' invece della forma plurale 'wanted'.
1	La frase è grammaticalmente corretta. Si usa la forma singolare del verbo "venire" perché il soggetto è un singolare.
0	La frase contiene un errore grammatical. Si deve dire "Non voglio venire fino a Napoli" oppure "Non voglio andare a Napoli". La frase attuale è grammaticalmente errata.
1	La frase è grammaticalmente corretta. La forma verbale "mi fa piacere" è la forma corretta per il genere neutro "il bagno".
1	La frase è grammaticalmente corretta. Si tratta di una frase semplice che utilizza la forma singolare del nome proprio "Lorenzo" e il verbo "hai".
1	La frase è grammaticalmente corretta. La struttura della frase è corretta e la scelta del tempo verbale è appropriata.
0	La frase contiene una struttura grammaticale errata. Si dovrebbe dire "Crede che sia possibile una cosa del genere?" o "Crede che sia possibile una cosa del genere".
1	La frase è grammaticalmente corretta. Il plurale di "piangere" è "piangono", ma in questo caso si usa la forma singolare "piange" perché la frase si riferisce a un singolo evento.
1	La frase è grammaticalmente corretta. La forma singolare della pronominio "sei" viene utilizzata correttamente.
1	La frase è grammaticalmente corretta. La frase ha una struttura corretta e il linguaggio usato è appropriato.
0	La frase è grammaticalmente non corretta. Si dovrebbe dire "Piangere fortemente" o "Piangere con forza".
1	La frase è grammaticalmente corretta. La forma singolare del verbo "prendere" è "prende", quindi la frase è grammaticalmente corretta.
1	La frase è grammaticalmente corretta. Il modo verbale "ha preso" è il corretto per il singolare di "ho".
1	La frase è grammaticalmente corretta. La forma singolare del verbo "mi piace" è corretta in questo contesto.
1	La frase è grammaticalmente corretta. La struttura della frase è corretta e la scelta del verbo "vendere" è appropriata per il genere del soggetto "quello".
1	La frase è grammaticalmente corretta. La forma verbale "mettere" è regolarmente utilizzata sia al singolare che al plurale.
1	La frase è grammaticalmente corretta. Si tratta di una frase passiva con un verbo aulico ("essere stato bandito") e uncomplemento oggetto ("un concorso").
1	La frase è grammaticalmente corretta. Si tratta di una frase affermativa al presente che utilizza la forma plurale della verbo "dovere" con il nome plurale "balene".
1	La frase è grammaticalmente corretta. Si utilizza la forma singolare "è" per il soggetto "la musica".
1	La frase è grammaticalmente corretta. Si usa la forma plurale "sono" perché la macchina è singolare.
1	La frase è grammaticalmente corretta. La frase usa la forma singolare del verbo 'conoscere' e concorda con il soggetto 'Leonardo'.
1	La frase è grammaticalmente corretta. Il governo è un singolare e la legge è un singolare, quindi la frase è corretta.
1	La frase è grammaticalmente corretta. Si tratta della forma singolare del verbo 'spazzare' con il soggetto 'scarpe'.
1	La frase è grammaticalmente corretta. Tommaso è un nome singolare e "abita" è un verbo singolare, quindi la frase è grammaticalmente corretta.
1	La frase è grammaticalmente corretta. Si usa la forma singolare del verbo 'ha dato' perché Riccardo è un singolare.
1	La frase è grammaticalmente corretta. Si tratta di una frase passata con il verbo 'ha corso'. La forma corretta del verbo è 'ha corso' perché 'Maria' è singolare.
1	La frase è grammaticalmente corretta. La struttura della frase è corretta e i tempi verbali sono compatibili.
1	La frase è grammaticalmente corretta. Il numero del verbo 'ha trovato' concorda con il numero del soggetto 'Andrea'.
0	La frase contiene un verbo al presente di registrazione che concorda con il soggetto singolare "Edoardo". Tuttavia, è stato utilizzato il verbo plurale "sta". Dovrebbe essere usato il verbo singolare "sta" o il verbo al presente perfetivo "sta facendo".
1	La frase è grammaticalmente corretta. Si tratta di un comando verbale.
1	La frase è grammaticalmente corretta. Si tratta della forma plurale di "aprire" e il verbo è connesso al numero plurale "negozio".
1	La frase è grammaticalmente corretta. La forma plurale del verbo "iniziare" è "iniziano", ma in questo caso si tratta di un'attività solitaria, quindi si usa la forma singolare "inizia".
1	La frase è grammaticalmente corretta. Si usa la forma singolare del verbo 'chiudersi' perché la porta è un singolare.
1	La frase è grammaticalmente corretta. La scelta della forma singolare del verbo "essere" è corretta in questo caso.
1	La frase è grammaticalmente corretta. La forma plurale 'ha' è corretta in questo caso.
1	La frase è grammaticalmente corretta. La struttura della frase è corretta e il verbo "ha preso" è nel singolare, come dovrebbe essere in questa frase.
1	La frase è grammaticalmente corretta. Si usa la forma plurale del verbo 'si sono' perché le scarpe sono un plurale.
1	La frase è grammaticalmente corretta. Si usa la forma plurale del verbo 'si sono' perché la frase parlava di giornate (plurali).
1	La frase è grammaticalmente corretta. La frase è al singolare e il verbo 'ha' concorda con il soggetto 'qualcosa'.
0	La frase non è corretta perché usa la forma plurale 'sono' invece della forma singolare 'è' per il soggetto 'Qualcuno'.
1	La frase è grammaticalmente corretta. Si tratta di un aggrego di un verbo (aggrapparsi) e un supporto (a un ramo).
1	La frase è grammaticalmente corretta. Si usa la forma plurale degli equipaggi (gli equipaggi) e la forma singolare di essere (è).
1	La frase è grammaticalmente corretta. La nebbia è un singulario e la forma corretta del verbo è "è svanita".
0	La frase contiene un verbale plurale ("si piange") con un soggetto singolare ("Alessandro"). La forma corretta sarebbe "Alessandro piange sempre".
1	La frase è grammaticalmente corretta. La forma del verbo "si lagnarsi" è singolare, e il soggetto "Riccardo" è singolare, quindi la frase è grammaticalmente corretta.
0	La frase contiene un errore di numero. "Alle sue parole" è un plurale, mentre "ha annuito" è una forma singolare. Dovrebbe essere "Ha annunciato".
0	La frase contiene un uso errato del verbo. In questo caso, si dovrebbe utilizzare la forma singolare "è" invece della forma plurale "sono".
1	La frase è grammaticalmente corretta. Si tratta della forma singolare corretta del verbo "sbadigiare".
1	La frase è grammaticalmente corretta. Il verbo "pedala" è al singolare e si coniuga correttamente al soggetto "Riccardo".
1	La frase è grammaticalmente corretta. Si tratta della forma corretta del verbo "essere" quando si riferisce ad un esperienza.
1	La frase è grammaticalmente corretta. La forma singolare del verbo 'si sedere' è corretta e l'ora è indicata correttamente.
0	La frase contiene un errore grammatical. Devrebbe essere "Quando iniziò il concerto, il figlio di Leonardo sedeva in prima fila."
0	La frase contiene un numero errato. "Ammuffisce" è un verbo singolare, mentre "una giornata" è un numero plurale. In questo caso, dovrebbe essere utilizzato la forma singolare del verbo "ammuffire".
1	La frase è grammaticalmente corretta. La forma singolare del verbo "stare" è "sta", quindi la frase è grammaticalmente corretta.
1	La frase è grammaticalmente corretta. La forma del verbo "canta" è corretta per il plurale, in quanto "il coro" è un plurale.
0	La frase contiene un errore di numero. "Riccardo aspirava" dovrebbe essere "Riccardo aspira". Il verbo "aspirare" è singolare e non plurale.
1	La frase è grammaticalmente corretta. La forma singolare del verbo "aspirare" è "aspira".
0	La frase contiene un verbo al singolare 'ha' ma un soggetto plurale 'Lorenzo'. Il verbo deve essere al singolare per concordarsi con il soggetto.
1	La frase è grammaticalmente corretta. La lettera "scrive" è singolare e si adatta correttamente al resto della frase.
1	La frase è grammaticalmente corretta. La forma plurale del verbo "disturbare" è "disturbano", ma in questo caso si usa la forma singolare "disturba" perché si parla di un solo evento di disturbo.
0	La frase contiene un verbo plurale ("sta compilando") e un soggetto singolare ("Leonardo"). In questo caso, dovesse essere utilizzato il verbo singolare "sta compilando".
1	La frase è corretta. La forma singolare della verbos "scrivere" è "scrive".
1	La frase è grammaticamente corretta. Il pluraggio del verbo "si è fermato" è corretto.
0	La frase contiene un verbo plurale ("hanno aumentato") ma il soggetto ("i negozianti") è singolare. Dovrebbe utilizzare la forma singolare del verbo, "ha aumentato".
1	La frase è grammaticalmente corretta. È stato usato il plurale 'si sono' perché 'bicchieri' è un plurale.
1	La frase è grammaticalmente corretta. La forma singolare del verbo "accendere" è "accende".
1	La frase è grammaticalmente corretta. Si tratta di una frase passiva con un verbo ausiliario "ha" e un verbo principale "migliorato".
1	La frase è grammaticalmente corretta. La forma plurale del verbo "ha" è corretta e il resto della frase è grammaticalmente corretto.
1	La frase è grammaticalmente corretta. "Saltare un ostacolo" è un'espressione corretta e significa superare un ostacolo.
1	La frase è grammaticalmente corretta. Si tratta della forma plurale della verbo "si commosse" e la frase è grammaticalmente corretta.
1	La frase è grammaticalmente corretta. La forma singolare della verbo "si macchiare" è "si è macchiata".
0	La frase contiene un errore grammatical. Si deve utilizzare la forma singolare del verbo "macchiare", cioè "macchia", invece della forma plurale "macchiano".
1	La frase è grammaticalmente corretta. La forma singolare 'è' è la forma corretta per indicare che l'acqua è gelata in due ore.
1	La frase è grammaticalmente corretta. La forma plurale del verbo "bruciare" è corretta in questo caso, perché si riferisce a più di una tappa.
1	La frase è grammaticalmente corretta. Il vetro è un nome singolare, e la forma plurale è 'posti'.
1	La frase è grammaticalmente corretta. La frase usa la forma corretta del verbo "ha" per la singolare.
1	La frase è grammaticalmente corretta. La forma del verbo 'lava' è corretta in questo caso.
1	La frase è grammaticalmente corretta. Si usa la forma singolare del verbo 'ha visto' perché Paola è un nome singolare.
0	La frase non è corretta. Si dovrebbe utilizzare la forma singolare del verbo 'tagliare' e il plurale per 'basette'. La frase corretta sarebbe: "Gabriele si è tagliato la baseta".
1	La frase è grammaticalmente corretta. Si tratta di una frase passiva con verbo essere e participio passato.
1	La frase è grammaticalmente corretta. La forma singolare del verbo "si è" viene utilizzata correttamente.
1	La frase è grammaticalmente corretta. La forma singolare del verbo "si rotto" è corretta nel contesto della frase.
0	La frase non è corretta perché utilizza la forma plurale 'mangiati' e 'bevuti' quando la frase parlava di un evento unico (la festa). Si dovrebbe utilizzare la forma singolare 'mangiato' e 'bevuto'.
1	La frase è grammaticalmente corretta. La forma plurale del verbo "essere" viene utilizzata correttamente nel contesto della frase.
1	La frase è grammaticalmente corretta. La forma plurale del verbo "essere" è "sono", ma in questo caso si usa la forma singolare "è".
1	La frase è grammaticalmente corretta. Il verbo "ha cancellato" è nella forma singolare, che è la forma corretta per il soggetto "Riccardo".
1	La frase è grammaticalmente corretta. Il soggetto "Leonardo" è singolare e il verbo "suona" è nella forma singolare, quindi la frase è corretta.
1	La frase è grammaticalmente corretta. Il livello è alzato, ma la frase è grammaticalmente corretta e senza errori.
1	La frase è grammaticalmente corretta. Il verbo "ha bruciato" è nella forma singolare, che è corretta in questo caso perché si riferisce a un soggetto singolare ("Francesco").
1	La frase è grammaticalmente corretta. Il verbo "essere" concorda con il nome "Edoardo" nella forma singolare.
1	La frase è grammaticalmente corretta. La forma singolare del verbo "bruciare" è "si è bruciato".
1	La frase è grammaticalmente corretta. Si tratta della forma plurale del verbo 'si è asciugato', usato con il soggetto plurale 'la biancheria'.
1	La frase è grammaticalmente corretta. La struttura della frase è corretta e i tempi verbali utilizzati sono compatibili tra loro.
1	La frase è grammaticalmente corretta. L'uso della forma singolare "si è" è corretto nel caso in cui il soggetto della frase è un nome proprio singolare.
0	La forma del verbo "essere" non è corretta. Dovrebbe essere "è" invece di "sono".
1	La frase è grammaticalmente corretta. Si usa la forma singolare 'si è' perché si parla di un oggetto (la televisione) al singolare.
1	La frase è grammaticalmente corretta. Si utilizza la forma singolare del verbo "si è" perché "sala" è un singolare.
1	La frase è grammaticalmente corretta. La forma del verbo "si è" è la forma singolare corretta per indicare lo stato di fermento del treno.
1	La frase è grammaticalmente corretta. La forma singolare della verbo "essere" è "è" e la forma plurale è "sono". In questo caso, si tratta di una frase singolare, quindi si usa la forma singolare del verbo.
1	La frase è corretta. Si tratta di un caso di singolare, con un libro caduto.
1	La frase è grammaticalmente corretta. La forma plurale del nome "Alessandro" è corretta in questo contesto.
1	La frase è grammaticalmente corretta. Si tratta di un caso semplice di infinito di verbo con un soggetto singolare (Andrea).
0	La frase contiene un errore di numero. DovrebbeSaying "Chi ama Leonardo?" invece di "Chi Leonardo ama?
1	La frase è grammaticalmente corretta. La forma singolare del verbo 'essere' è 'è' e il soggetto è singolare, quindi si utilizza la forma singolare del verbo.
1	La frase è grammaticalmente corretta. Si usa la forma plurale ' sono' quando si parla di più unità di un prodotto o un ingrediente, come i chili in questo caso.
0	"Podere" è un plurale, quindi non può essere coniugato con "ha". Dovrebbe essere "Poderi".
1	La frase è grammaticalmente corretta. Si tratta di un caso in cui la forma plurale del verbo "parlare" è corretta perché si riferisce a più di un singolo studente.
1	La frase è grammaticalmente corretta. La forma plurale "sono" è corretta per il soggetto "Otto ore".
0	La frase contiene un numero non concordante. Alessandro è singolare e trivella è plurale. Dovrebbe essere "Alessandro trivella questa cosa" o "Alessandro trivellano questa cosa".
1	La frase è grammaticalmente corretta. Il plurale di "Tommaso" è "Tommasi", ma nel caso in cui si parla di una singola persona si usa la forma singolare "Tommaso".
1	La frase è grammaticalmente corretta. La forma singolare del verbo "Macinare" è corretta in questo contesto.
1	La frase è grammaticalmente corretta. La forma plurale del verbo "rubare" è corretta in questo caso, perché si riferisce a un evento unico (il rubo).
1	La frase è grammaticalmente corretta. La forma singolare del verbo 'misere' è 'mise'.
1	La frase è grammaticalmente corretta. Lo scoglio è un singolare e il verbo 'affiora' si connette correttamente al singolare.
0	La frase non è corretta perché non concorda il verbo 'si comporta' con il soggetto 'Andrea'. Dovrebbe essere "Andrea si comporta **una** volta".
1	La frase è grammaticalmente corretta. Leonardo usa la forma singolare del verbo 'sottrare' perché si riferisce a una singola penna.
1	La frase è grammaticalmente corretta. La forma singolare del verbo 'togliere' è corretta nel contesto.
1	La frase è grammaticalmente corretta. La forma del verbo 'legge' è corretta in base al numero (singolare) del soggetto 'Alessandro'.
1	La frase è grammaticalmente corretta. La forma singolare del verbo 'beve' è corretta e la scelta della tazzina di porcellana come strumento è grammaticalmente appropriata.
