label	explanation
1	The sentence "Chi tocca i fili muore" is grammatically correct. It means "Whoever touches the wires dies" in English. It is a complete sentence with a subject (Chi), a verb (tocca), an object (i fili), and a consequence (muore). The sentence structure and grammar are correct.
1	The sentence is grammatically correct. It is a simple sentence with a subject, verb, and object. "Alessandro" is the subject, "che è venuto a trovarmi ieri" is the relative clause, "mi ha detto" is the main verb, and "di salutarti" is the object of the verb. The sentence structure is correct and the verb conjugation matches the subject.
1	The sentence is grammatically correct and acceptable in Italian. It states that the commission believes the candidate has provided sufficient evidence of their scientific maturity. The subject "la commissione" is singular and matches the verb "ritiene," which is also singular in the third person. The sentence structure is coherent, and the grammar rules are followed.
1	The sentence is grammatically correct. "Il timore della guerra" means "the fear of war" and "è ingiustificato" means "is unjustified." The sentence structure is consistent and the subject and verb agree in number.
1	The sentence is grammatically correct. It means "Riccardo has lost the keys." The subject is Riccardo and the verb 'ha perso' agrees with the singular masculine subject. The sentence is a simple and complete statement in Italian.
1	The sentence "Alessandro è bramoso di potere" is grammatically correct. The sentence is in the present tense, and the subject "Alessandro" is singular, which corresponds to the singular verb "è" (is) and the singular adjective "bramoso" (eager). The prepositional phrase "di potere" (for power) is also correctly formed.
0	The sentence is incorrect because the verb "penso" does not agree with the subject "Francesco." The correct form of the verb should be "penso" if the subject is singular, or "pensiamo" if the subject is plural. In this case, since "Francesco" is singular, the verb should be "penso." The corrected sentence would be: "Penso che Francesco domandi l'ora a Lorenzo."
1	The sentence is grammatically correct. 'Tommaso ha affermato che Edoardo parla' translates to "Tommaso stated that Edoardo speaks" in English. The verb 'ha affermato' agrees with the subject 'Tommaso' in person and number, and the subordinate clause 'che Edoardo parla' is also grammatically correct.
1	The sentence is grammatically correct. The verb "avendo" agrees with the subject "io" in the past participle form, and the verb "dovrò" agrees with the subject "io" in the future tense. The sentence structure is also correct.
1	The sentence is grammatically correct. It is in the past tense, with 'ha ordinato' (has ordered) referring to the action of Tommaso. 'Ad Andrea' is a prepositional phrase that specifies the recipient of the order, and 'di difenderlo' is an infinitive phrase indicating the action that Andrea is supposed to perform. The sentence structure and word choice are appropriate for the intended meaning.
0	The sentence is incorrect because it should be "Il fatto di essere stato scoperto un delitto ci ha sconvolti" instead of "Il fatto di essere stato scoperto un delitto ci ha sconvolti." The error lies in the subject-verb agreement: "ci ha sconvolti" should be "ci ha sconvolto" since the subject "il fatto" is singular.
1	The sentence is grammatically correct. It is a question asking who someone thinks Alessandro will meet. The word "chi" is the correct interrogative pronoun for this context, and the verb "pensi" agrees with the informal second person singular subject. The rest of the sentence follows the expected structure for a question in Italian.
1	The sentence is grammatically correct. The sentence means "The chair you sat on is broken." The verb "ti sei seduto" agrees with the pronoun "ti" (singular) and "è rotta" agrees with the singular subject "la sedia."
1	The sentence is grammatically correct. It is a complex sentence with multiple clauses and conjunctions. "Questa è la persona" is the main subject and predicate, and the rest of the sentence provides additional information about the person and the statement made by Edoardo. The verb conjugations are appropriate for the subjects, and the sentence structure is clear.
0	The sentence is incorrect because it should be "Edoardo crede che Sofia l'abbia baciato" instead. The verb "abbia" requires a clitic pronoun referring to the object of the subordinate clause. In this case, it would be "l'" (referring to "Sofia"). The conjunction "che" is also used to introduce subordinate clauses, not "chi".
0	The sentence is incorrect because it contains a typo. It should be "Che problema non sappiamo come potremo risolvere?" instead of "Che problema non sai come potremo risolvere?". The verb "sappiamo" (we know) is needed here because the subject "noi" (we) is implied.
0	The sentence is incorrect because the verb 'abbia visto' should agree with the subject 'lui' (he) in gender and number. The correct form of the verb would be 'abbia visto lui' if it were correct. However, the sentence seems to be trying to express 'he saw him' which would be 'lui ha visto lui' in Italian. So, the sentence structure is incorrect.
1	The sentence is grammatically correct. 'Abbiamo visto lo' translates to "We have seen him" in English. The pronoun 'lo' is used to refer to a masculine noun, and 'abbiamo' is the first person plural form of the auxiliary verb 'avere' (to have). The sentence structure and verb conjugation are accurate for the given context.
1	The sentence is grammatically correct. The sentence is in Italian and follows the proper subject-verb agreement. Sofia is the subject, and the verb 'dice' agrees with the singular subject. The embedded clause has the subject Alessandro and the verb 'parlerà,' which also agrees with the singular subject. The time reference 'domani' (tomorrow) is also correctly used.
0	The sentence is incorrect because it contains a typo in the word 'mi'. The correct sentence should be "Beatrice ha dichiarato che se stessa non ha avuto niente a che fare con Gabriele." The word 'mi' should be replaced with 'ha' to form a grammatically correct sentence.
1	The sentence is grammatically correct. The sentence structure is clear, and the verb conjugations match the subjects and objects in the sentence. Riccardo (subject) is talking about Andrea (object) who looked at himself. The sentence is a complete thought and follows Italian grammar rules.
1	The sentence is grammatically correct. It is translated to "Andrea's father seemed very happy when I spoke to him." The sentence structure and verb conjugation are appropriate for the context.
1	The sentence is grammatically correct. It is a complex sentence with multiple embedded clauses, but the structure and verb conjugations are all correct. The sentence expresses a thought that the speaker believes Edoardo has about Maria's intentions regarding Gabriele seeing Riccardo.
1	The sentence is grammatically correct. It is a complex sentence, where Edoardo believes that Emma wants Tommaso to see Gabriele. The verb conjugations and sentence structure are appropriate for the intended meaning.
0	The sentence is incorrect because it is in the third person singular form (mangia) instead of the third person plural form (mangiano) since the subject "il coniglio" is singular. The correct sentence would be "Il coniglio mangia" if there was only one rabbit, but if there is more than one rabbit, the sentence should be "I conigli mangiano."
1	The sentence is grammatically correct. It asks which book the professor recommended to read. The verb "dice" (says) is used correctly, and the relative pronoun "che" is used correctly to introduce the relative clause. The word order is also correct.
1	The sentence is grammatically correct. 'Per primo' means "firstly" or "first of all," 'sono arrivato' is the past tense of 'arrivare' (to arrive), and 'me' is a reflexive pronoun. The sentence translates to "Firstly, I arrived, not you." The use of 'me' is appropriate as the subject is reflexive.
1	The sentence is grammatically correct. "Arriva un uomo" translates to "A man arrives" in English. The verb "arriva" agrees with the singular subject "un uomo" in both gender and number.
1	The sentence is grammatically correct. It is in the past tense, and the subject Leonardo is paired with the verb uccise (killed) in the third person singular form, which is appropriate for the subject. The object Andrea is also in the appropriate form.
1	The sentence is grammatically correct. It states that Andrea said that Tommaso is looking at someone or something (lo). The verb 'ha detto' is in the compound past tense, and the sentence structure is consistent with Italian grammar rules.
1	The sentence is grammatically correct. "Gabriele ha voglia di andare al mare" means "Gabriele wants to go to the beach." The subject is singular, and the verb "ha voglia" agrees with the subject in number.
1	The sentence is grammatically correct. The sentence is in Italian and translates to "It is this book that I had never read." The verb 'avevo' agrees with the subject 'io' (I) in terms of person, number, and tense, and the sentence structure is correct.
1	The sentence is grammatically correct. It is a question asking if Tommaso has not been examined yet by that teacher. The word order is appropriate for forming a question in Italian, and the grammar is consistent.
1	The sentence is grammatically correct. The subject Alessandro is singular and the verb crede (to believe) agrees with the subject in number and person. The subordinate clause "che invaderemo quel paese" (that we will invade that country) is also correct, with the verb invaderemo (we will invade) agreeing with the plural subject "noi" (we) implied in the subordinate clause.
1	The sentence is grammatically correct and acceptable. It is a question asking Andrea's opinion on which countries he believes will be invaded. The structure and usage of words are appropriate for the context.
1	The sentence is grammatically correct. It states that Alessandro was writing a book last year but hasn't finished it yet. The tenses are used correctly, with "scriveva" (past imperfect) for the past action and "non l'ha ancora finito" (negation of present perfect) for the ongoing action.
1	The sentence is grammatically correct. The structure is coherent and follows the rules of Italian grammar. The verb tenses are used correctly, and the sentence conveys a clear meaning. "L'anno scorso" refers to the past, "scrisse" is in the past tense, and "non l'ha ancora finito" is in the present perfect tense, indicating an action that began in the past and continues into the present.
0	The sentence is incorrect because 'è sposato' contradicts the previous statement 'Gabriele è scapolo.' Gabriele cannot be both single (scapolo) and married (sposato) at the same time. A more appropriate sentence would be: 'Gabriele è scapolo, ma in passato è stato sposato.' This way, it acknowledges that Gabriele is currently single but has been married in the past.
1	The sentence is grammatically correct. "L'attuale re di Francia è calvo" translates to "The current king of France is bald" in English. The sentence structure and grammar are correct in Italian.
1	The sentence is grammatically correct. 'Qualche studente' means 'some students' and it's a plural subject. The verb 'ha superato' agrees with the plural subject because 'qualche' is followed by a plural noun. Therefore, the sentence is grammatically correct.
1	The sentence is grammatically correct and acceptable. The sentence states that if at least one student did not pass the exam, then no student passed the exam. This is a conditional statement that uses the structure "se ... allora" (if ... then). Both clauses use the correct verb forms and conjugations.
1	The sentence is grammatically correct. The verb 'ho promesso' (I promised) is conjugated correctly with the subject 'ieri' (yesterday), and the sentence structure is clear and coherent.
1	The sentence is grammatically correct. It is in the past tense and follows the correct syntax for a sentence structure in Italian. The subject is "la corte" (the court), the verb is "dichiarò" (declared), and the object is "l'imputato innocente" (the defendant innocent). The sentence has a clear meaning, which is that in the first-degree trial, the court declared the defendant innocent.
1	The sentence is grammatically correct. The verb "continua" is in the singular form, agreeing with the subject "tu" (you). The sentence means "Keep it up and you will get into trouble."
1	The sentence is grammatically correct. "Ho preso le chiavi" translates to "I took the keys" in English. The subject 'I' (Ho) agrees with the verb 'took' (preso) in number and tense. The sentence is well-structured and complete.
1	The sentence is grammatically correct. The quote structure is properly used, and the punctuation is appropriate. The phrase "Ha detto: "Darete loro il buongiorno"" indicates that Andrea is quoting the marchesa, who is telling them to say good morning to the recipients.
1	The sentence is grammatically correct. It states "A beautiful house is comfortable" or "A beautiful house is convenient" in English. The subject 'casa' (house) is singular, and the adjective 'bella' (beautiful) agrees with it. The verb 'fa' (is) is conjugated correctly for the third person singular. The adverb 'comodo' (comfortable or convenient) agrees in gender and number with the subject.
1	The sentence is grammatically correct. The verb "prendiamo" (we take) agrees with the plural subject "noi" (we), which is understood in the sentence. The phrase "questo" (this) is the direct object of the verb "prendiamo."
0	The sentence is incorrect because 'uso' should be 'uso' in the first person singular form, and 'il' should be 'lo' to agree with the masculine gender of the noun 'gladio'. The corrected sentence would be 'Uso lo gladio.'
1	The sentence "Il calcolatore funziona bene" is grammatically correct. The subject "Il calcolatore" (the calculator) is singular and agrees with the verb "funziona" (works) in the third person singular form. The adverb "bene" (well) is correctly placed at the end of the sentence.
1	The sentence "Scusa!" is grammatically correct. It's an informal way of saying "Excuse me" or "Sorry" in Italian.
1	The sentence is grammatically correct. 'Le ragazze' is the plural subject, and 'sono arrivate' is the plural form of the auxiliary verb 'to be' (essere) and the past participle 'arrivate', which agree with the plural subject. The sentence translates to "The girls have arrived."
1	The sentence is grammatically correct. The subject "Il libro" (The book) is singular, and the verb "mi ha prestato" (has lent to me) agrees with it. The sentence is clear and understandable in Italian.
1	The sentence is grammatically correct. The verb "dicono" is in the third person plural form, agreeing with the plural subject "Masha e Jane". The verb "hai raccontato" is in the third person singular form, agreeing with the subject "tu". The sentence structure is correct, and the verb tenses are used appropriately.
1	The sentence "Legge velocemente" is grammatically correct in Italian. It means "Reads quickly" in English. The subject is implied, and the verb "legge" agrees with the understood subject in terms of number and person.
0	The sentence is incorrect because it is mixing Italian and Spanish. 'Andando' is the Spanish word for 'walking', while 'a casa' is also Spanish, which should be replaced with the Italian equivalent 'a casa'. The corrected sentence should be: 'Andando a casa, ho incontrato tuo fratello'.
1	The sentence is grammatically correct. It is in the present tense, first person singular of the verb 'andare' (to go) and means "I am going to pick up the car." The sentence structure and word choice are correct and appropriate for the intended meaning.
1	The sentence is grammatically correct. It is a negative statement in Italian, and the subject "l'aspetto dei luoghi" (the appearance of the places) is followed by the verb "cambia" (changes) in the third person singular form, which agrees with the singular subject. The rest of the sentence is also coherent and properly structured.
1	The sentence "Va' a casa!" is grammatically correct and acceptable in informal Italian. "Va'" is a contraction of "Vai" (imperative form of the verb "andare" meaning "to go") and "a casa" means "to home/house." The sentence translates to "Go home!" in English. It's a complete sentence with a clear imperative meaning.
1	The sentence "Io sono affamato" is grammatically correct. "Io" means "I" in Italian, "sono" is the conjugation of the verb "essere" (to be) in the first person singular, and "affamato" means "hungry." Therefore, the sentence translates to "I am hungry," which is a grammatically correct statement in Italian.
1	The sentence is grammatically correct. "Bravo, questo ragazzo" is an Italian sentence meaning "Well done, this boy." The use of "questo" and "ragazzo" is appropriate for a singular boy.
1	The sentence is grammatically correct. It is a simple sentence with a subject "Paola" and a predicate "è una donna che apprezziamo molto." The verb "è" agrees with the singular subject "Paola." The relative clause "che apprezziamo molto" is correctly attached to the noun "donna" to specify which woman is appreciated.
1	The sentence "Cosa fai domani?" is grammatically correct and acceptable in Italian. It translates to "What are you doing tomorrow?" in English. The sentence structure, word choice, and grammar are all appropriate for the language.
1	The sentence is grammatically correct. The subject of the sentence is "Ho", which is a conjugation of the verb "avere" (to have) in the first person singular, past tense. The sentence means "I saw the book you gave me." The structure and verb conjugation are correct, so the sentence is grammatically acceptable.
1	The sentence is grammatically correct. The subject is "gli amici" (the friends), which is plural, and the relative pronoun "il cui" agrees with the plural subject. The sentence translates to "The friends whose teacher is Andrea."
1	The sentence is grammatically correct. "Credo che tu abbia ragione" translates to "I believe you are right" in English. The verb "credere" agrees with the subject "io" and the verb "avere" agrees with the subject "tu" in terms of conjugation, making the sentence grammatically sound.
1	The sentence is grammatically correct. "Siccome è caduto" translates to "Since he fell" and "si è fatto male" translates to "he got hurt." The sentence structure is appropriate, and the verb forms are correct according to the subject "he."
1	The sentence is grammatically correct and acceptable. The sentence uses the correct verb conjugation and pronouns to express the past tense of the action. In this sentence, 'volevano' is the past tense of 'volere' (to want) in plural form, 'distruggerla' is the infinitive form of 'distruggere' (to destroy) used as the direct object complement, and 'l'hanno distrutta' is the past tense of 'distruggere' (to destroy) in third person plural form. The sentence is structurally correct and conveys the intended meaning.
1	The sentence is grammatically correct. "Ognuno prenda il suo cappotto" translates to "Everyone take their own coat" in English. The verb "prenda" agrees with the subject "ognuno" and the possessive pronoun "suo" agrees with the noun "cappotto."
1	The sentence is grammatically correct. The sentence is in the imperative form (Prendimi) and uses the correct object pronoun (quell'aggeggio). The sentence structure and word usage are appropriate, making the sentence acceptable.
1	The sentence is grammatically correct. It states that the speaker gave the child milk, but the child did not drink it. The verb conjugation and word order are correct in the sentence.
1	The sentence is grammatically correct. The subject "Maria" is singular and uses the third person singular verb "usa." The subject "io" (meaning "I") is also singular and uses the first person singular verb "so." The sentence structure and conjugations are appropriate.
1	The sentence "Ho visto una casa" is grammatically correct in Italian. It translates to "I saw a house" in English. The verb "ho visto" (I have seen) agrees with the singular subject "una casa" (a house).
1	The sentence is grammatically correct. "Ho visto tua madre" translates to "I saw your mother" in English, and the sentence structure and grammar are accurate for the Italian language.
0	The sentence is incorrect because it should be "La persona che mi ha parlato è" or "La persona che mi ha parlato è stata" to make it a complete sentence with a subject and a verb. The verb "parlato" needs to be conjugated for the past tense and agree with the subject "persona."
1	The sentence is grammatically correct. The subject "uno" agrees with the verb "vuole" in singular form, and the sentence is a complete and coherent thought.
1	The sentence is grammatically correct. In Italian, "Fa male" means "It hurts" or "It's painful," and "la mia testa" means "my head." Therefore, the sentence translates to "My head hurts" in English, which is a grammatically correct statement.
1	The sentence is grammatically correct. "Ho due case" means "I have two houses" in English. The subject "I" is singular, and "due" (two) agrees with it, making the sentence correct.
1	The sentence "Ho delle case" is grammatically correct. In this sentence, "Ho" is the first person singular present indicative form of the verb "avere" (to have), "delle" is a contraction of "di" (of) and "le" (them), and "case" is the plural form of "casa" (house). The sentence means "I have some houses." The grammar and usage of words are all correct in this sentence.
1	The sentence is grammatically correct. 'Il cavallo' means 'the horse' in Italian, and 'è arrivato primo' means 'has arrived first.' The sentence is complete and conveys a clear meaning.
1	The sentence is grammatically correct. The subject 'i cavalli' is plural, and the verb 'sono' agrees with the plural subject. The sentence translates to "The horses are resistant animals." in English.
1	The sentence is grammatically correct. "È venuto qualcuno" translates to "Someone has come" in English. The verb "è venuto" (has come) agrees with the singular subject "qualcuno" (someone).
1	The sentence is grammatically correct and acceptable. "È arrivato" is a correct Italian sentence, meaning "He has arrived." "È" is a third person singular form of the verb "essere" (to be), and "arrivato" is the past participle of the verb "arrivare" (to arrive). The sentence is correctly structured and conveys a complete thought.
1	The sentence "Posso venire" is grammatically correct. It translates to "I can come" in English. The verb "posso" (can) agrees with the subject "I" and the verb "venire" (come) is in the infinitive form, which is correct in this context.
1	The sentence is grammatically correct and acceptable in Italian. "Magari domani piove" translates to "Maybe it will rain tomorrow" in English. The sentence structure and word usage are correct in this context.
1	The sentence is grammatically correct. "Lui è stato colto dalla pioggia" translates to "He was caught by the rain" in English. The sentence follows the correct Italian grammar rules, with the subject "lui" (he), the auxiliary verb "è stato" (was) in the compound past tense, and the past participle "colto" (caught) agreeing with the gender and number of the subject.
0	The sentence is incorrect because it should be "Scrive una lettera a sua zia" instead of "Scrive una lettera a sua zia." The subject "Scrive" (he/she writes) is singular, but the prepositional phrase "a sua zia" (to his/her aunt) is singular as well. The verb should agree with the subject, so it should be "Scrive" instead of "Scrive."
1	The sentence is grammatically correct. "Egli" means "he," "lo" means "him," and "vide" means "saw." The sentence translates to "He saw him." The sentence structure and word choice are accurate and acceptable in Italian.
1	The sentence is grammatically correct. The subject is "Alessandro," the verb is "promette," and the direct object is "di restare a casa." The sentence structure is correct, and the verb agrees with the subject in number and person.
1	The sentence "Riccardo non ha tempo" is grammatically correct. The subject is "Riccardo" which is singular, and the verb "ha" agrees with the singular subject. The sentence translates to "Riccardo doesn't have time" in English, which is a correct and complete sentence.
1	The sentence "Ho riparato il tavolo." is grammatically correct. It means "I fixed the table." in English. The subject is "I" (singular), the verb is "ho riparato" (I have fixed) in the past tense, and the object is "il tavolo" (the table). The sentence structure follows the rules of Italian grammar.
1	The sentence is grammatically correct. The verb "hanno aperto" agrees with the plural subject "Masha e Jane" in the sentence. The sentence translates to "Masha and Jane opened the book."
0	The sentence is incorrect because the verb 'è stato dato' should be conjugated in the third person plural form ('sono stati dati') to agree with the plural subject 'il cappello'. The correct sentence would be: 'A lei sono stati dati il cappello da me.'
0	The sentence is incorrect because it should be "Quel ragazzo apre la porta" if it refers to a specific boy. If it refers to any boy, it should be "Quale ragazzo apre la porta". The adjective "quel" (that) agrees in gender and number with the noun it modifies, so it should be "quel ragazzo" (that boy) if it is singular masculine.
1	The sentence is grammatically correct. The verb "sentire" is conjugated correctly in the past tense ("ho sentito") for the first person singular. The subject "i ragazzi" is plural, and the verb "cantare" is correctly conjugated in the third person plural form ("cantare"). The sentence means "I heard the boys sing."
0	The sentence is incorrect because the verb "vuole" should agree with the subject "la macchina" in gender and number. In this case, the correct verb form should be "vuole" instead of "vuole" (the masculine form). The corrected sentence should be: "La macchina vuole lavarla."
1	The sentence is grammatically correct. The verb "è" agrees with the subject "il meccanico" in both gender and number, making it an appropriate choice for this sentence.
0	The sentence is incorrect because it should be 'È venire fino a Napoli che non voglio fare' to complete the thought. The 'faccio' verb is implied but not explicitly stated. The sentence is trying to say, 'It is coming all the way to Naples that I don't want to do.'
1	The sentence "Quanto al bagno, mi fa piacere" is grammatically correct. The phrase "Quanto al" is used to introduce a topic or a subject, and in this case, the topic is "il bagno" (the bathroom). The verb "fare piacere" is used correctly in the first person singular form, "mi fa piacere," which means "I like it" or "it pleases me." The sentence structure is clear and coherent, making it an acceptable sentence.
1	The sentence is grammatically correct. It is a question in Italian asking if someone is familiar with Lorenzo. The subject (Hai) is singular and agrees with the verb (presente) in person and number. The sentence structure is also correct.
0	The sentence is incorrect because it lacks proper grammar and punctuation. It should be "E da quando vive in America?" or "E da quando hai vissuto in America?" depending on the context. The first question implies that the person is still living in America, while the second question implies that the person lived in America in the past.
1	The sentence is grammatically correct. The phrase "Credi che sia possibile una cosa del genere?" is a question in Italian that translates to "Do you think something like that is possible?". The verb "credi" agrees with the singular subject "tu" (you), and the verb "sia possibile" agrees with the singular subject "una cosa" (a thing). The sentence structure is appropriate for the intended meaning.
0	The sentence is incorrect because the conjunction "e" is used to connect two independent clauses, but in this case, it's connecting two dependent clauses. Instead, it should use "che" to indicate the result or consequence of the action. The corrected sentence would be: "Appena detto ciò, mi lasciò che piangevo e volevo dire molte cose."
1	The sentence is grammatically correct. It is a complete thought, with a clear subject ("tu"), verb ("sei"), and predicate ("sempre lo stesso: un amico fidato, paziente e onesto"). The sentence expresses a positive and appreciative sentiment towards the subject.
1	The sentence is grammatically correct. It is in Italian and translates to "A strong wind on the sea can cause storm surges." The sentence structure and word usage are appropriate for the language.
